くぁ,2,2,10000,フィラー,*,*,*,*,*,くぁ,クァ,クァ,1/1,*
くぃ,2,2,10000,フィラー,*,*,*,*,*,くぃ,クィ,クィ,1/1,*
くぅ,2,2,10000,フィラー,*,*,*,*,*,くぅ,クゥ,クゥ,1/1,*
くぇ,2,2,10000,フィラー,*,*,*,*,*,くぇ,クェ,クェ,1/1,*
くぉ,2,2,10000,フィラー,*,*,*,*,*,くぉ,クォ,クォ,1/1,*
ぐぁ,2,2,10000,フィラー,*,*,*,*,*,ぐぁ,グァ,グァ,1/1,*
ぐぃ,2,2,10000,フィラー,*,*,*,*,*,ぐぃ,グィ,グィ,1/1,*
ぐぅ,2,2,10000,フィラー,*,*,*,*,*,ぐぅ,グゥ,グゥ,1/1,*
ぐぇ,2,2,10000,フィラー,*,*,*,*,*,ぐぇ,グェ,グェ,1/1,*
ぐぉ,2,2,10000,フィラー,*,*,*,*,*,ぐぉ,グォ,グォ,1/1,*
しぃ,2,2,10000,フィラー,*,*,*,*,*,しぃ,シィ,シィ,1/1,*
でぇ,2,2,10000,フィラー,*,*,*,*,*,でぇ,デェ,デェ,1/1,*
ふゅ,2,2,10000,フィラー,*,*,*,*,*,ふゅ,フュ,フュ,1/1,*
くゎ,2,2,10000,フィラー,*,*,*,*,*,くゎ,クヮ,クヮ,1/1,*
ぐゎ,2,2,10000,フィラー,*,*,*,*,*,ぐゎ,グヮ,グヮ,1/1,*
ゎ,2,2,10000,フィラー,*,*,*,*,*,ゎ,ヮ,ヮ,1/1,*
クァ,2,2,10000,フィラー,*,*,*,*,*,クァ,クァ,クァ,1/1,*
クィ,2,2,10000,フィラー,*,*,*,*,*,クィ,クィ,クィ,1/1,*
クゥ,2,2,10000,フィラー,*,*,*,*,*,クゥ,クゥ,クゥ,1/1,*
クェ,2,2,10000,フィラー,*,*,*,*,*,クェ,クェ,クェ,1/1,*
クォ,2,2,10000,フィラー,*,*,*,*,*,クォ,クォ,クォ,1/1,*
グァ,2,2,10000,フィラー,*,*,*,*,*,グァ,グァ,グァ,1/1,*
グィ,2,2,10000,フィラー,*,*,*,*,*,グィ,グィ,グィ,1/1,*
グゥ,2,2,10000,フィラー,*,*,*,*,*,グゥ,グゥ,グゥ,1/1,*
グェ,2,2,10000,フィラー,*,*,*,*,*,グェ,グェ,グェ,1/1,*
グォ,2,2,10000,フィラー,*,*,*,*,*,グォ,グォ,グォ,1/1,*
シィ,2,2,10000,フィラー,*,*,*,*,*,シィ,シィ,シィ,1/1,*
デェ,2,2,10000,フィラー,*,*,*,*,*,デェ,デェ,デェ,1/1,*
フュ,2,2,10000,フィラー,*,*,*,*,*,フュ,フュ,フュ,1/1,*
クヮ,2,2,10000,フィラー,*,*,*,*,*,クヮ,クヮ,クヮ,1/1,*
グヮ,2,2,10000,フィラー,*,*,*,*,*,グヮ,グヮ,グヮ,1/1,*
ヮ,2,2,10000,フィラー,*,*,*,*,*,ヮ,ヮ,ヮ,1/1,*
